country,neighborhood,rural_urban,sex,age,family_type,family_size,mig_int_global,mig_plan_global,mig_prep_global,mig_int_dom,mig_plan_dom,mig_prep_dom,ppl_mig_num_5y,currency,exp_monthly_food,income_exp_month_food,income_month_avg,deposit_currency,monthly_income,CARI
HND,Kilómetros 71 búfalo,1,1,55,2,4,1,0,,1,0,,0,2,8000,5,0,,,3
HND,FLORES DE ORIENTE,1,1,19,2,3,1,0,,0,,,0,2,4800,5,99,,,3
HND,Chivana,1,1,28,9,5,1,0,,0,,,0,2,8000,5,1,2,7000,3
HND,Chivana,1,1,42,2,6,1,0,,0,,,1,2,7000,5,1,2,5000,3
HND,Colonia la paz bloque 3,1,1,48,1,7,1,0,,0,,,2,2,1600,5,99,,,3
HND,Barrio el paraiso,1,1,41,2,4,1,0,,0,,,0,2,1600,5,99,,,3
HND,"Colonia San Pablo, Santa Cruz de Yojoa",1,1,40,5,8,1,0,,0,,,0,2,5000,5,1,2,12000,3
GT,TUISCOL,1,1,21,1,2,1,0,,0,,,1,3,600,2,1,3,1300,3
GT,CHACAJ,1,1,32,1,5,1,0,,99,,,0,3,500,5,1,3,700,3
HND,FLORES DE ORIENTE,1,1,62,1,7,1,0,,1,1,0,1,2,4000,5,99,,,3
GT,Aldea Chacaj,1,1,35,1,4,1,0,,0,,,1,3,1200,2,0,,,3
HND,Corinto,1,1,49,1,8,1,0,,0,,,0,2,3000,5,1,2,2300,3
SLV,San Marcos Lempa,1,1,29,1,5,1,0,,0,,,1,1,30,5,1,1,200,3
HND,Las Cañas,1,1,50,1,5,1,0,,1,0,,0,2,2000,5,1,2,3000,3
HND,Las Cañas,1,1,22,1,3,1,0,,1,0,,0,2,1500,5,1,2,1500,3
GT,Camojallito,1,1,29,1,6,1,0,,0,,,0,3,400,5,99,,,3
SLV,Las palmeras,1,1,27,1,5,1,0,,0,,,2,1,250,3,1,1,250,3
SLV,La limonera,1,2,47,1,5,1,0,,0,,,0,1,300,5,1,1,250,3
GT,Aldea nahutan,1,1,48,1,6,1,0,,0,,,0,3,400,5,1,3,600,3
GT,Aldea Salaj Chiquito,1,1,30,1,6,1,0,,0,,,0,3,1500,3,0,,,3
SLV,San cristobal,1,1,32,5,8,1,0,,1,0,,0,1,200,5,1,1,35,3
HND,Colonia Nelson Portillo,2,1,38,2,4,1,0,,1,0,,2,2,6000,5,1,2,6000,3
GT,La Trinidad,1,2,42,1,5,1,0,,0,,,0,3,1000,5,1,3,700,3
GT,La Trinidad,1,2,27,1,5,1,0,,0,,,0,3,1000,5,1,3,200,3
SLV,Tulapa,1,1,23,1,4,1,0,,99,,,0,1,50,2,1,1,50,3
HND,El Palmar,1,1,28,1,8,1,0,,1,0,,0,2,1200,4,0,,,3
HND,Las Cañas,1,1,62,1,8,1,0,,0,,,2,2,2000,5,1,2,2000,3
HND,San Lorenzo Abajo,1,1,40,5,10,1,0,,0,,,0,2,2000,5,1,2,3000,3
HND,San Lorenzo Abajo,1,1,20,1,3,1,0,,1,0,,0,2,1600,3,99,,,3
GT,Las tablas,1,2,52,1,9,1,1,0,1,1,0,2,3,1000,5,0,,,4
GT,Caserio las Flores,1,2,65,1,5,1,1,0,1,0,,0,3,350,4,0,,,3
SLV,Santa cruz Cunchique,1,2,54,1,2,1,1,0,1,1,0,2,1,100,5,1,1,100,3
GT,"Canton nueva reforma, Aldea Majadas.",1,2,45,9,3,1,1,0,99,,,0,3,1000,2,1,3,1400,3
GT,Tajumulco,2,2,24,1,5,1,1,0,1,1,0,1,3,200,5,0,,,3
GT,CONCEPCION HUISTA,2,1,43,1,6,1,1,0,0,,,2,3,350,1,0,,,3
GT,Sector el Centro,1,1,39,1,5,1,1,0,1,0,,0,3,1500,2,0,,,3
SLV,"Palo verde, caserio el valle",1,2,29,1,2,1,1,0,1,0,,1,1,100,2,0,,,3
GT,Caserio el Basurero,1,1,52,5,10,1,1,0,1,0,,1,3,1000,4,0,,,3
GT,SACCHÉN,1,2,41,1,6,1,1,0,0,,,1,3,500,1,0,,,3
HND,Invasión Alturas Celestiales,2,1,42,2,3,1,1,0,1,0,,2,2,2500,5,1,2,5000,3
HND,Sabanagrande,2,2,26,5,8,1,1,0,1,0,,2,2,4000,3,1,2,8000,3
GT,Yalpemech,1,1,29,1,6,1,1,0,0,,,0,3,200,5,0,,,3
HND,"La balastrera, San Isidro",1,1,58,1,4,1,1,0,0,,,1,2,2500,5,1,2,3600,3
HND,Colonia Sangaspar 4,1,2,36,1,4,1,1,0,0,,,0,2,3600,2,0,,,3
SLV,La bomba,1,1,28,2,4,1,1,0,0,,,0,1,75,5,1,1,100,3
HND,Invasión Alturas Celestiales,2,1,39,5,2,1,1,1,0,,,1,2,3000,5,1,2,4700,4
HND,El pedernal,1,2,27,1,5,1,1,1,0,,,1,2,4000,2,0,,,3
HND,El pedernal,1,1,20,1,3,1,1,1,0,,,0,2,3000,2,0,,,3
GT,La Trinidad,1,2,44,5,13,1,1,1,1,0,,0,3,1300,5,0,,,3
GT,SAN JUAN IXCOY,2,2,30,5,6,1,1,1,0,,,2,3,1000,3,1,3,2500,3
HND,Río abajo,1,2,24,1,7,1,1,1,1,0,,1,2,700,3,1,2,5000,3
HND,Sabana Grande,1,1,30,1,7,1,1,1,0,,,0,2,2000,5,1,2,3000,3
HND,Dulce nombre,1,1,33,1,5,1,1,1,0,,,0,2,4000,3,0,,,3
HND,El Encino,1,1,34,1,5,1,1,1,0,,,0,2,2400,4,1,2,1500,3
HND,El Encino,1,2,42,1,4,1,1,1,0,,,1,2,1800,3,1,2,1700,3
SLV,San Francisco,2,1,68,2,3,1,1,1,0,,,1,1,200,4,1,1,150,3
HND,Bajamar,1,1,28,1,3,1,1,1,0,,,3,2,1500,5,1,2,3000,3
HND,Pavana,1,1,44,2,6,1,1,1,1,99,,1,2,1000,4,1,2,2000,3
